rank,object_name,count,percentage,instance_count
951,floormoulding,13,0.01,11
952,woman,13,0.01,13
953,DecorativePillow,13,0.01,13
954,mop,13,0.01,14
955,reflection,13,0.01,14
956,nightlamp,13,0.01,19
957,drawerpull,13,0.01,13
958,SwitchBoard,13,0.01,21
959,rowsofchairs,13,0.01,13
960,computer monitor,13,0.01,13
961,WOODSHELF,13,0.01,13
962,electronicequipment,13,0.01,21
963,PAPERBOX,13,0.01,14
964,Cuboard,13,0.01,13
965,WASTEBIN,13,0.01,13
966,crate,12,0.01,12
967,classroomboard,12,0.01,12
968,trivet,12,0.01,12
969,excerciseequipment,12,0.01,12
970,waterpurifier,12,0.01,12
971,teapot,12,0.01,15
972,soapholder,12,0.01,12
973,folders,12,0.01,12
974,figurine,12,0.01,13
975,charger,12,0.01,12
976,fabric,12,0.01,12
977,woodentable,12,0.01,12
978,Umbrella,12,0.01,12
979,microwaveoven,12,0.01,12
980,BOOKSHELF,12,0.01,13
981,sidewall,12,0.01,13
982,chalk,12,0.01,13
983,TableLamp,12,0.01,14
984,ledge,12,0.01,12
985,Tabletop,12,0.01,11
986,CeilingLight,12,0.01,20
987,corner,12,0.01,16
988,cups,12,0.01,12
989,POSTER,12,0.01,14
990,pipeline,12,0.01,13
991,entertainmentcenter,12,0.01,12
992,Newspaper,12,0.01,12
993,RUG,12,0.01,15
994,stackofpaper,12,0.01,12
995,dressingtable,12,0.01,12
996,drapes,12,0.01,12
997,footboard,12,0.01,12
998,pallet,12,0.01,12
999,wall5,12,0.01,12
1000,computerdesk,12,0.01,18
1001,price,12,0.01,15
1002,mold,12,0.01,12
1003,Handrail,12,0.01,18
1004,Chair5,12,0.01,14
1005,dish,12,0.01,19
1006,freezer,12,0.01,12
1007,BLACKBOARD,12,0.01,12
1008,KNOB,12,0.01,12
1009,whitewall,12,0.01,11
1010,projectionscreen,12,0.01,12
1011,chairrail,12,0.01,13
1012,brush,12,0.01,14
1013,woodstand,12,0.01,12
1014,walltrim,12,0.01,14
1015,tabledesk,12,0.01,12
1016,drapery,12,0.01,12
1017,BICYCLE,12,0.01,11
1018,ALMIRAH,12,0.01,12
1019,bakingdish,11,0.01,11
1020,decanter,11,0.01,11
1021,waterfountain,11,0.01,11
1022,cream,11,0.01,11
1023,drum,11,0.01,11
1024,microphone,11,0.01,11
1025,winebottle,11,0.01,11
1026,calculator,11,0.01,11
1027,dogbowl,11,0.01,11
1028,surgeprotector,11,0.01,11
1029,pictureoffish,11,0.01,11
1030,cables,11,0.01,11
1031,bookrack,11,0.01,11
1032,displaycase,11,0.01,18
1033,Tablet,11,0.01,11
1034,SWITCHBOARD,11,0.01,12
1035,Tape,11,0.01,12
1036,space,11,0.01,11
1037,teacup,11,0.01,10
1038,computerchair,11,0.01,15
1039,PlasticBag,11,0.01,12
1040,sofaset,11,0.01,12
1041,Filingcabinet,11,0.01,15
1042,cloths,11,0.01,11
1043,paperwork,11,0.01,21
1044,STOVE,11,0.01,11
1045,cardboardwall,11,0.01,11
1046,Man,11,0.01,16
1047,Candle,11,0.01,11
1048,PaperBag,11,0.01,11
1049,plasticcontainer,11,0.01,23
1050,FILE,11,0.01,10
1051,tablemate,11,0.01,15
1052,Magnet,11,0.01,17
1053,cupboards,11,0.01,12
1054,cap,11,0.01,12
1055,Copier,11,0.01,8
1056,moulding,11,0.01,28
1057,stall,11,0.01,13
1058,footstool,11,0.01,12
1059,Bedframe,11,0.01,12
1060,cpu1,11,0.01,11
1061,keyboard1,11,0.01,10
1062,monitor2,11,0.01,11
1063,SideTable,11,0.01,12
1064,menu,11,0.01,16
1065,groupofbooks,11,0.01,11
1066,Doors,11,0.01,14
1067,lockers,11,0.01,11
1068,SurgeProtector,11,0.01,11
1069,BackWall,11,0.01,14
1070,floor3,11,0.01,11
1071,carpetedfloor,11,0.01,41
1072,framedpicture,11,0.01,15
1073,picture1,11,0.01,11
1074,revolvingchair,11,0.01,11
1075,row,11,0.01,10
1076,futon,11,0.01,12
1077,Seat,11,0.01,24
1078,Electricaloutlet,11,0.01,14
1079,waterpipe,11,0.01,14
1080,OUTLET,11,0.01,18
1081,WasteBin,11,0.01,11
1082,BaseBoard,11,0.01,19
1083,GLASSWINDOW,11,0.01,11
1084,cube,11,0.01,11
1085,platform,11,0.01,13
1086,Shelving,11,0.01,12
1087,achair,11,0.01,11
1088,shelfwithdoor,11,0.01,12
1089,Tower,11,0.01,11
1090,backrest,11,0.01,9
1091,barrel,10,0.01,10
1092,platter,10,0.01,10
1093,toyhouse,10,0.01,10
1094,phonejack,10,0.01,11
1095,stroller,10,0.01,10
1096,onion,10,0.01,13
1097,toycar,10,0.01,11
1098,fruit,10,0.01,10
1099,dishscrubber,10,0.01,10
1100,chessboard,10,0.01,10
1101,soapbox,10,0.01,10
1102,briefcase,10,0.01,10
1103,button,10,0.01,11
1104,grill,10,0.01,10
1105,papertray,10,0.01,10
1106,supportbeam,10,0.01,11
1107,Pencil,10,0.01,12
1108,Headphones,10,0.01,12
1109,pillow3,10,0.01,10
1110,laptopcomputer,10,0.01,10
1111,stant,10,0.01,11
1112,waterjug,10,0.01,11
1113,booksrack,10,0.01,10
1114,things,10,0.01,14
1115,Toaster,10,0.01,10
1116,plateform,10,0.01,9
1117,wallpanel,10,0.01,44
1118,PLATE,10,0.01,10
1119,Doorframe,10,0.01,10
1120,Pictureframe,10,0.01,12
1121,Dishwasher,10,0.01,11
1122,dishtowel,10,0.01,18
1123,WIRE,10,0.01,10
1124,windowscreen,10,0.01,10
1125,tablewithdrawer,10,0.01,10
1126,LIGHTFIXTURE,10,0.01,10
1127,pants,10,0.01,10
1128,flowerwase,10,0.01,10
1129,hole,10,0.01,12
1130,organizer,10,0.01,12
1131,Note,10,0.01,18
1132,woodencupboard,10,0.01,10
1133,Tube,10,0.01,24
1134,Dish,10,0.01,15
1135,salesign,10,0.01,12
1136,woodwork,10,0.01,12
1137,dispenser,10,0.01,10
1138,fluorescenttubelights,10,0.01,10
1139,table4,10,0.01,10
1140,CarpetedFloor,10,0.01,10
1141,monitor1,10,0.01,10
1142,wallpaper,10,0.01,10
1143,tissuepaper,10,0.01,12
1144,Statue,10,0.01,11
1145,human,10,0.01,10
1146,drape,10,0.01,10
1147,board1,10,0.01,10
1148,RightWall,10,0.01,11
1149,GlassDoor,10,0.01,10
1150,planter,10,0.01,15
1151,leaflet,10,0.01,10
1152,armrest,10,0.01,11
1153,sofa3,10,0.01,10
1154,shower,10,0.01,10
1155,desk2,10,0.01,10
1156,ChairLeg,10,0.01,14
1157,wheelchair,10,0.01,10
1158,bags,10,0.01,11
1159,plumbing,10,0.01,12
1160,Chair6,10,0.01,10
1161,Chair7,10,0.01,10
1162,paper1,10,0.01,10
1163,storagecabinet,10,0.01,10
1164,bedlamp,10,0.01,11
1165,woodendoor,10,0.01,11
1166,Chairdesk,10,0.01,10
1167,Toy,10,0.01,17
1168,Building,10,0.01,14
1169,Folder,10,0.01,11
1170,SPEAKER,10,0.01,11
1171,Loveseat,10,0.01,11
1172,HeadBoard,10,0.01,18
1173,wallsocket,10,0.01,9
1174,Table1,10,0.01,13
1175,advertisement,10,0.01,11
1176,thermos,10,0.01,10
1177,NapkinDispenser,10,0.01,13
1178,rag,10,0.01,10
1179,napkins,10,0.01,10
1180,BookCase,10,0.01,10
1181,JAR,10,0.01,11
1182,Windowsill,10,0.01,11
1183,award,10,0.01,10
1184,Tableleg,10,0.01,10
1185,watercloset,10,0.01,10
1186,Soafa,10,0.01,10
1187,awindow,10,0.01,10
1188,pooltable,9,0.01,9
1189,foosballtable,9,0.01,9
1190,hairbrush,9,0.01,9
1191,toytruck,9,0.01,10
1192,electrictoothbrush,9,0.01,9
1193,curtainrod,9,0.01,9
1194,utensils,9,0.01,9
1195,stick,9,0.01,10
1196,paperweight,9,0.01,9
1197,sheetmusic,9,0.01,9
1198,router,9,0.01,9
1199,trolly,9,0.01,9
1200,penholder,9,0.01,9
1201,glasspane,9,0.01,9
1202,throw,9,0.01,9
1203,cane,9,0.01,9
1204,napkinring,9,0.01,9
1205,album,9,0.01,11
1206,carboard,9,0.01,11
1207,Roof,9,0.01,10
1208,Knob,9,0.01,14
1209,Shirt,9,0.01,14
1210,Partition,9,0.01,15
1211,artwork,9,0.01,9
1212,bike,9,0.01,10
1213,helmet,9,0.01,9
1214,redcarpet,9,0.01,9
1215,Window2,9,0.01,9
1216,CoffeeCup,9,0.01,9
1217,smalltable,9,0.01,9
1218,Bicycle,9,0.01,9
1219,mobile,9,0.01,12
1220,Floorboard,9,0.01,14
1221,Lotion,9,0.01,9
1222,TUBE,9,0.01,9
1223,windowcurtain,9,0.01,9
1224,washcloth,9,0.01,9
1225,RemoteControl,9,0.01,10
1226,panelledfloor,9,0.01,9
1227,PICTUREFRAME,9,0.01,9
1228,Hinge,9,0.01,12
1229,PLASTICBAG,9,0.01,9
1230,Hallway,9,0.01,8
1231,Card,9,0.01,9
1232,dryerasemarker,9,0.01,10
1233,Vanity,9,0.01,9
1234,box2,9,0.01,9
1235,stackofbooks,9,0.01,7
1236,aircooler,9,0.01,9
1237,CorkBoard,9,0.01,10
1238,ElectricalCord,9,0.01,9
1239,door3,9,0.01,10
1240,plasticcup,9,0.01,14
1241,dishes,9,0.01,11
1242,keyboard2,9,0.01,10
1243,CURTAINS,9,0.01,11
1244,boxspring,9,0.01,10
1245,bedding,9,0.01,9
1246,toiletseat,9,0.01,9
1247,hutch,9,0.01,12
1248,chair10,9,0.01,11
1249,chair11,9,0.01,10
1250,Radiator,9,0.01,10
1251,armoire,9,0.01,9
1252,writingboard,9,0.01,10
1253,Matress,9,0.01,15
1254,CONTAINER,9,0.01,12
1255,box1,9,0.01,9
1256,dryer,9,0.01,20
1257,RoundTable,9,0.01,9
1258,extra,9,0.01,8
1259,paper2,9,0.01,9
1260,cusion,9,0.01,10
1261,HandRail,9,0.01,11
1262,Square,9,0.01,9
1263,FRAME,9,0.01,9
1264,StickyNote,9,0.01,9
1265,Booth,9,0.01,14
1266,ArmChair,9,0.01,10
1267,bedskirt,9,0.01,12
1268,wallcurtain,9,0.01,9
1269,Bathtub,9,0.01,9
1270,bookbag,9,0.01,9
1271,Ceilinglight,9,0.01,9
1272,Object,9,0.01,22
1273,tableandchair,9,0.01,9
1274,elevator,9,0.01,11
1275,trees,9,0.01,9
1276,informationposter,9,0.01,9
1277,journal,9,0.01,9
1278,redwall,9,0.01,9
1279,Plugin,9,0.01,9
1280,safe,9,0.01,8
1281,GroupofChairs,9,0.01,9
1282,loungechair,9,0.01,12
1283,PAPERS,9,0.01,11
1284,FLOAR,9,0.01,9
1285,CUSHION,9,0.01,12
1286,woodcabin,9,0.01,9
1287,labcoat,9,0.01,14
1288,articleofclothing,9,0.01,10
1289,redbull,9,0.01,9
1290,WOODENRAG,9,0.01,9
1291,magazineholder,8,0.00,8
1292,candelabra,8,0.00,8
1293,fileholder,8,0.00,8
1294,shoppingcart,8,0.00,8
1295,certificate,8,0.00,9
1296,ironingboard,8,0.00,8
1297,dog,8,0.00,8
1298,shaver,8,0.00,8
1299,coathanger,8,0.00,8
1300,glasscontainer,8,0.00,8
1301,hotwaterheater,8,0.00,8
1302,scarf,8,0.00,8
1303,dishrack,8,0.00,9
1304,holepuncher,8,0.00,9
1305,papercutter,8,0.00,8
1306,spotlight,8,0.00,8
1307,babychair,8,0.00,8
1308,sock,8,0.00,8
1309,glove,8,0.00,8
1310,waterdispenser,8,0.00,8
1311,handsanitizer,8,0.00,9
1312,scenary,8,0.00,8
1313,travelbag,8,0.00,8
1314,pencup,8,0.00,8
1315,chimney,8,0.00,8
1316,electricbox,8,0.00,8
1317,material,8,0.00,10
1318,TissueBox,8,0.00,9
1319,Blind,8,0.00,8
1320,grate,8,0.00,11
1321,dishsoap,8,0.00,9
1322,houseplant,8,0.00,8
1323,ElectronicDevice,8,0.00,9
1324,TOILET,8,0.00,9
1325,REMOTE,8,0.00,8
1326,Recyclebin,8,0.00,7
1327,wallpicture,8,0.00,8
1328,caboard,8,0.00,7
1329,bottiles,8,0.00,8
1330,Cups,8,0.00,8
1331,chairarm,8,0.00,8
1332,pouch,8,0.00,8
1333,tissues,8,0.00,7
1334,minifridge,8,0.00,8
1335,Dryeraseboard,8,0.00,9
1336,Doll,8,0.00,9
1337,doors,8,0.00,9
1338,unknownobject,8,0.00,8
1339,Bulletinboard,8,0.00,9
1340,Scanner,8,0.00,8
1341,drawing,8,0.00,11
1342,notepad,8,0.00,8
1343,wall.,8,0.00,8
1344,plants,8,0.00,9
1345,book3,8,0.00,8
1346,cuboard,8,0.00,8
1347,TissuePaper,8,0.00,8
1348,PowerCord,8,0.00,9
1349,Locker,8,0.00,9
1350,computerkeyboard,8,0.00,8
1351,Camera,8,0.00,8
1352,cycle,8,0.00,8
1353,support,8,0.00,8
1354,tablewithdrawers,8,0.00,8
1355,COMPUTERMONITOR,8,0.00,10
1356,PlasticBox,8,0.00,8
1357,COUNTERTOP,8,0.00,8
1358,powerplug,8,0.00,8
1359,Cabinetdoor,8,0.00,6
1360,stickynote,8,0.00,8
1361,holder,8,0.00,13
1362,metalcabinet,8,0.00,8
1363,pipes,8,0.00,9
1364,Organizer,8,0.00,9
1365,Case,8,0.00,8
1366,chairseat,8,0.00,9
1367,rack1,8,0.00,8
1368,noticepaper,8,0.00,8
1369,plywood,8,0.00,8
1370,PERSON,8,0.00,8
1371,electrical,8,0.00,9
1372,booth,8,0.00,11
1373,carpetfloor,8,0.00,15
1374,board2,8,0.00,8
1375,LeftWall,8,0.00,9
1376,WhiteWall,8,0.00,23
1377,Wood,8,0.00,9
1378,picture2,8,0.00,8
1379,MICROWAVE,8,0.00,7
1380,Bar,8,0.00,10
1381,printerpaper,8,0.00,9
1382,steelrack,8,0.00,8
1383,padlock,8,0.00,8
1384,CopyMachine,8,0.00,8
1385,easel,8,0.00,9
1386,Pitcher,8,0.00,8
1387,RECYCLEBIN,8,0.00,8
1388,doorstopper,8,0.00,8
1389,hamper,8,0.00,8
1390,blinders,8,0.00,8
1391,chairlegwheel,8,0.00,8
1392,storageunit,8,0.00,14
1393,window3,8,0.00,8
1394,displaycabinet,8,0.00,8
1395,Chair8,8,0.00,10
1396,Chairlegs,8,0.00,6
1397,whitebrickwall,8,0.00,8
1398,TAG,8,0.00,7
1399,PC,8,0.00,8
1400,dinningtable,8,0.00,8
1401,rectangulartable,8,0.00,7
1402,slipper,8,0.00,9
1403,powercable,8,0.00,8
1404,teatable,8,0.00,8
1405,washer,8,0.00,8
1406,Shadow,8,0.00,8
1407,spicket,8,0.00,18
1408,Endtable,8,0.00,8
1409,toiletpaperroll,8,0.00,8
1410,Jug,8,0.00,8
1411,Item,8,0.00,8
1412,pricesign,8,0.00,8
1413,conferencetable,8,0.00,8
1414,ART,8,0.00,16
1415,DRESSER,8,0.00,8
1416,HANDLE,8,0.00,11
1417,electronics,8,0.00,8
1418,highchair,8,0.00,8
1419,FILLER,8,0.00,8
1420,toilettissue,8,0.00,10
1421,wastbin,8,0.00,11
1422,microoven,8,0.00,8
1423,PAPERBAG,8,0.00,8
1424,DeskTable,8,0.00,8
1425,objects,8,0.00,8
1426,cpucabin,8,0.00,8
1427,CLOSET,8,0.00,8
1428,baseboards,8,0.00,18
1429,CUBOARD,8,0.00,8
1430,Walltile,8,0.00,8
1431,rowofconnectedstudentdesks,8,0.00,8
1432,aflorescentlight,8,0.00,8
1433,schooldesktop,8,0.00,8
1434,cannister,7,0.00,7
1435,guitarcase,7,0.00,7
1436,coaster,7,0.00,8
1437,pingpongtable,7,0.00,7
1438,toiletbrush,7,0.00,7
1439,pencilholder,7,0.00,7
1440,spatula,7,0.00,7
1441,tennisracket,7,0.00,7
1442,treadmill,7,0.00,7
1443,consolecontroller,7,0.00,7
1444,plasticbowl,7,0.00,7
1445,pizzabox,7,0.00,7
1446,belt,7,0.00,7
1447,servingdish,7,0.00,12
1448,hairdryer,7,0.00,7
1449,ladel,7,0.00,7
1450,hangers,7,0.00,7
1451,tupperware,7,0.00,8
1452,mantle,7,0.00,7
1453,peppershaker,7,0.00,8
1454,canister,7,0.00,7
1455,softtoy,7,0.00,7
1456,paperholder,7,0.00,7
1457,trolley,7,0.00,7
1458,toiletries,7,0.00,6
1459,cubicledivider,7,0.00,7
1460,Plasticbag,7,0.00,8
1461,diary,7,0.00,7
1462,refregerator,7,0.00,7
1463,Mousepad,7,0.00,7
1464,FLOWERPOT,7,0.00,7
1465,speakerbox,7,0.00,7
1466,Sheet,7,0.00,9
1467,Fireplace,7,0.00,7
1468,PlasticContainer,7,0.00,7
1469,ups,7,0.00,7
1470,Plug,7,0.00,7
1471,Bike,7,0.00,7
1472,ShowerCurtain,7,0.00,7
1473,closetdoor,7,0.00,8
1474,wallboard,7,0.00,8
1475,glasses,7,0.00,8
1476,food,7,0.00,8
1477,woodsheet,7,0.00,7
1478,SaltShaker,7,0.00,10
1479,DeskDrawer,7,0.00,7
1480,border,7,0.00,8
1481,bottel,7,0.00,7
1482,booklet,7,0.00,8
1483,Cables,7,0.00,7
1484,SOAP,7,0.00,7
1485,Cords,7,0.00,7
1486,stain,7,0.00,8
1487,bottle1,7,0.00,7
1488,binders,7,0.00,8
1489,Papper,7,0.00,9
1490,shopa,7,0.00,7
1491,TOP,7,0.00,7
1492,Backsplash,7,0.00,7
1493,PhotoFrame,7,0.00,7
1494,cooker,7,0.00,9
1495,woodboard,7,0.00,7
1496,Modem,7,0.00,7
1497,doorwall,7,0.00,7
1498,holepunch,7,0.00,7
1499,laundry,7,0.00,10
1500,Map,7,0.00,7
1501,EXITSIGN,7,0.00,6
1502,LCD,7,0.00,7
1503,Display,7,0.00,12
1504,mobstick,7,0.00,7
1505,VASE,7,0.00,7
1506,pillow4,7,0.00,7
1507,Document,7,0.00,7
1508,cpu2,7,0.00,7
1509,steelcupboard,7,0.00,7
1510,glass2,7,0.00,7
1511,tablet,7,0.00,7
1512,Piano,7,0.00,8
1513,post,7,0.00,8
1514,Moniter,7,0.00,7
1515,rollbox,7,0.00,9
1516,BunkBed,7,0.00,7
1517,Wall4,7,0.00,7
1518,credenza,7,0.00,7
1519,chair12,7,0.00,8
1520,BLINDS,7,0.00,7
1521,candleholder,7,0.00,10
1522,Menu,7,0.00,7
1523,storagecontainer,7,0.00,9
1524,wall6,7,0.00,7
1525,Coffeetable,7,0.00,8
1526,RACK,7,0.00,8
1527,Tables,7,0.00,13
1528,WASTEBOX,7,0.00,7
1529,Info,7,0.00,23
1530,draw2,7,0.00,7
1531,draw3,7,0.00,7
1532,rack2,7,0.00,7
1533,tablebase,7,0.00,7
1534,rightwall,7,0.00,7
1535,Chiar,7,0.00,7
1536,wastebascket,7,0.00,7
1537,GlassWindow,7,0.00,11
1538,COFFEETABLE,7,0.00,7
1539,Plates,7,0.00,9
1540,cahir,7,0.00,7
1541,wallshelf,7,0.00,7
1542,woodenbox,7,0.00,8
1543,magazines,7,0.00,11
1544,windowledge,7,0.00,9
1545,Chair9,7,0.00,9
1546,WoodenWall,7,0.00,9
1547,women,7,0.00,6
1548,WasteBasket,7,0.00,8
1549,CABLE,7,0.00,8
1550,trunk,7,0.00,7
1551,matdesign,7,0.00,7
1552,powerswitch,7,0.00,6
1553,tracklighting,7,0.00,7
1554,wallswitch,7,0.00,7
1555,nighttable,7,0.00,8
1556,tableandchairs,7,0.00,7
1557,watertap,7,0.00,7
1558,steelbar,7,0.00,7
1559,glasspartition,7,0.00,7
1560,pant,7,0.00,7
1561,CLOCK,7,0.00,6
1562,TiledFloor,7,0.00,7
1563,Lampshade,7,0.00,7
1564,worktable,7,0.00,11
1565,DrawerKnob,7,0.00,7
1566,showerwall,7,0.00,7
1567,flowerwash,7,0.00,7
1568,Toys,7,0.00,7
1569,mold1,7,0.00,7
1570,mold2,7,0.00,7
1571,WOODSTAND,7,0.00,7
1572,HALL,7,0.00,6
1573,riser,7,0.00,7
1574,doorjamb,7,0.00,9
1575,FAN,7,0.00,7
1576,marble,7,0.00,7
1577,blankets,7,0.00,7
1578,woodenshelf,7,0.00,7
1579,CouchCushion,7,0.00,7
1580,DESKGROMMET,7,0.00,7
1581,Can,7,0.00,7
1582,couchcushion,7,0.00,7
1583,foldingtable,7,0.00,9
1584,electrical outlet,7,0.00,12
1585,washbase,7,0.00,7
1586,BOOKCASE,7,0.00,7
1587,Dryer,7,0.00,11
1588,ventilater,7,0.00,7
1589,showerdoor,7,0.00,7
1590,BULLETINBOARD,7,0.00,7
1591,mechine,7,0.00,7
1592,foldingseatanddesk,7,0.00,7
1593,BathProducts,7,0.00,7
1594,schoolchair,7,0.00,9
1595,walkietalkie,6,0.00,6
1596,makeupbrush,6,0.00,6
1597,ruler,6,0.00,8
1598,ovenmitt,6,0.00,6
1599,pepper,6,0.00,6
1600,clothingiron,6,0.00,6
1601,wafflemaker,6,0.00,6
1602,barofsoap,6,0.00,6
1603,antenna,6,0.00,6
1604,peppergrinder,6,0.00,6
1605,flashlight,6,0.00,6
1606,razor,6,0.00,6
1607,balloon,6,0.00,6
1608,shoerack,6,0.00,9
1609,plasticcrate,6,0.00,6
1610,bread,6,0.00,6
1611,toykitchen,6,0.00,6
1612,showerknob,6,0.00,6
1613,tent,6,0.00,7
1614,watch,6,0.00,6
1615,glassbox,6,0.00,6
1616,plasticchair,6,0.00,6
1617,hammer,6,0.00,6
1618,comb,6,0.00,6
1619,papertowelholder,6,0.00,6
1620,tissueroll,6,0.00,6
1621,furnace,6,0.00,7
1622,rope,6,0.00,6
1623,Ball,6,0.00,6
1624,wallbottomwoodwork,6,0.00,6
1625,PEN,6,0.00,6
1626,Napkin,6,0.00,7
1627,KeyBoard,6,0.00,6
1628,Cpu,6,0.00,6
1629,WindowGlass,6,0.00,6
1630,Thermos,6,0.00,7
1631,computermoniter,6,0.00,6
1632,BIN,6,0.00,6
1633,woodenfloor,6,0.00,12
1634,Lid,6,0.00,6
1635,Storage,6,0.00,9
1636,Toothbrush,6,0.00,8
1637,Shampoo,6,0.00,6
1638,dividingwall,6,0.00,9
1639,hand,6,0.00,7
1640,nametag,6,0.00,6
1641,Sticker,6,0.00,11
1642,Cabin,6,0.00,6
1643,papershredder,6,0.00,7
1644,messageboard,6,0.00,9
1645,PartitionWall,6,0.00,8
1646,Window3,6,0.00,6
1647,PepperShaker,6,0.00,7
1648,glasstable,6,0.00,6
1649,wwall,6,0.00,6
1650,throwpillows,6,0.00,10
1651,doorstop,6,0.00,6
1652,postcard,6,0.00,8
1653,Tub,6,0.00,7
1654,smokedetector,6,0.00,6
1655,floor.,6,0.00,6
1656,glas,6,0.00,6
1657,CupBoard,6,0.00,9
1658,Guitar,6,0.00,6
1659,bottle2,6,0.00,6
1660,ComputerDesk,6,0.00,6
1661,Structure,6,0.00,9
1662,WheelChair,6,0.00,6
1663,handsoap,6,0.00,6
1664,wal,6,0.00,6
1665,PARTITION,6,0.00,6
1666,SprayBottle,6,0.00,6
1667,ToasterOven,6,0.00,6
1668,Powercord,6,0.00,9
1669,PAINTING,6,0.00,6
1670,glassjar,6,0.00,6
1671,office,6,0.00,8
1672,Cardboard,6,0.00,8
1673,WashingMachine,6,0.00,7
1674,Plasticcontainer,6,0.00,6
1675,misc,6,0.00,8
1676,powerchord,6,0.00,7
1677,powerbox,6,0.00,6
1678,FlowerPot,6,0.00,8
1679,Woodfurniture,6,0.00,19
1680,Sharpie,6,0.00,7
1681,BUTTON,6,0.00,6
1682,pencilsharpener,6,0.00,6
1683,Armoire,6,0.00,8
1684,SLAB,6,0.00,6
1685,regulator,6,0.00,6
1686,towelbar,6,0.00,6
1687,computerequipment,6,0.00,6
1688,frame1,6,0.00,6
1689,frame2,6,0.00,6
1690,FloorLamp,6,0.00,9
1691,plant2,6,0.00,6
1692,mirrorframe,6,0.00,6
1693,SofaChair,6,0.00,18
1694,lamp2,6,0.00,6
1695,Crib,6,0.00,6
1696,glasswindow1,6,0.00,6
1697,Crate,6,0.00,6
1698,windrow,6,0.00,6
1699,curtain2,6,0.00,6
1700,cheir,6,0.00,13
1701,bed2,6,0.00,6
1702,PriceSign,6,0.00,7
1703,Chest,6,0.00,8
1704,Unknown,6,0.00,8
1705,ChairBack,6,0.00,16
1706,knickknack,6,0.00,7
1707,MUG,6,0.00,7
1708,stackofpapers,6,0.00,6
1709,smokealarm,6,0.00,6
1710,SOAPDISPENSER,6,0.00,6
1711,Stair,6,0.00,8
1712,memo,6,0.00,6
1713,woodtable,6,0.00,7
1714,BLANKET,6,0.00,6
1715,systemtable,6,0.00,7
1716,pinboard,6,0.00,7
1717,handwash,6,0.00,6
1718,draw1,6,0.00,6
1719,slab2,6,0.00,6
1720,lamp1,6,0.00,6
1721,background,6,0.00,7
1722,WindowSill,6,0.00,7
1723,chair15,6,0.00,7
1724,desktopcomputer,6,0.00,8
1725,woodenbench,6,0.00,7
1726,head,6,0.00,6
1727,DustBin,6,0.00,8
1728,paperbox,6,0.00,7
1729,handbag,6,0.00,7
1730,Hanger,6,0.00,6
1731,mailbox,6,0.00,7
1732,woodpanel,6,0.00,8
1733,bookself,6,0.00,6
1734,priceboard,6,0.00,6
1735,post-itnote,6,0.00,7
1736,Salt,6,0.00,6
1737,seatcushion,6,0.00,15
1738,flor,6,0.00,7
1739,Chairback,6,0.00,6
1740,pc,6,0.00,11
1741,Computermonitor,6,0.00,6
1742,receipt,6,0.00,6
1743,blackobject,6,0.00,6
1744,wallclock,6,0.00,6
1745,refrigeratordoor,6,0.00,7
1746,chairwheel,6,0.00,9
1747,shredder,6,0.00,6
1748,Floor2,6,0.00,9
1749,block,6,0.00,25
1750,longtable,6,0.00,5
1751,switchplate,6,0.00,8
1752,hood,6,0.00,6
1753,blackchair,6,0.00,6
1754,ProjectorScreen,6,0.00,6
1755,sealing,6,0.00,0
1756,pilar,6,0.00,6
1757,ChestofDrawers,6,0.00,7
1758,tablestand,6,0.00,7
1759,BENCH,6,0.00,6
1760,water,6,0.00,6
1761,Recliner,6,0.00,12
1762,Toiletpaper,6,0.00,6
1763,metalplate,6,0.00,13
1764,photos,6,0.00,6
1765,Pricelabel,6,0.00,6
1766,whitechart,6,0.00,6
1767,Napkins,6,0.00,6
1768,drainage,6,0.00,6
1769,FILECABINET,6,0.00,6
1770,DiningTable,6,0.00,14
1771,DiningChair,6,0.00,11
1772,equipment,6,0.00,6
1773,gallery,6,0.00,6
1774,plugin,6,0.00,6
1775,doorjam,6,0.00,7
1776,matt,6,0.00,6
1777,bundle,6,0.00,6
1778,pillo,6,0.00,9
1779,awall,6,0.00,6
1780,adoor,6,0.00,6
1781,tablewithshelf,6,0.00,5
1782,supplies,6,0.00,13
1783,entrance,6,0.00,6
1784,ironrack,6,0.00,6
1785,SwitchBox,6,0.00,6
1786,chargingstation,6,0.00,6
1787,Clothing,6,0.00,7
1788,ventilator,6,0.00,6
1789,Desk2,6,0.00,8
1790,bookshelfcontainingbooks,6,0.00,6
1791,foldingchair,6,0.00,6
1792,drink,6,0.00,6
1793,hardwoodfloor,6,0.00,6
1794,wallplug,6,0.00,6
1795,powerswitchbox,6,0.00,6
1796,scrollpicture,6,0.00,6
1797,pieceofpaper,6,0.00,6
1798,schooldesk,6,0.00,6
1799,xeroxmachine,6,0.00,6
1800,FilingBinder,6,0.00,6
1801,trash can,6,0.00,13
1802,trash bin,6,0.00,8
1803,COMPUTER MONITOR,6,0.00,11
1804,Baseboards,6,0.00,17
1805,CUSHIONCHAIR,6,0.00,6
1806,partialwall,6,0.00,6
1807,tank,6,0.00,13
1808,STUDYCHAIR,6,0.00,6
1809,GARBAGECAN,6,0.00,6
1810,chetter,6,0.00,6
1811,beeding,6,0.00,6
1812,electricalcover,6,0.00,6
1813,handlewithtool,6,0.00,6
1814,shampoobottle,6,0.00,5
